Id,DrivetrainID,Level,IsStock,ManufacturerID,MassDiff,Price,FrontLimitedSlipTorqueAccel,FrontLimitedSlipTorqueDecel,FrontLimitedSlipRelVelClamp,FrontLimitedSlipAccelDefInputTorque,RearLimitedSlipTorqueAccel,RearLimitedSlipTorqueDecel,RearLimitedSlipRelVelClamp,RearLimitedSlipAccelDefInputTorque,CenterLimitedSlipTorqueAccel,CenterLimitedSlipTorqueDecel,CenterLimitedSlipRelVelClamp,CenterLimitedSlipAccelDefInputTorque,RearToqueSplit,TCProfileID,DifferentialProfileID
704002,704,2,0,35,0.0,1500,0.0,0.0,0.0,0.0,0.4,0.175,30.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
704003,704,3,0,35,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.35,30.0,0.4,0.0,0.0,0.0,0.0,1.0,3,3
704005,704,5,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.575,0.125,30.0,0.4,0.0,0.0,0.0,0.0,0.6,4,4
704006,704,6,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.025,30.0,0.4,0.0,0.0,0.0,0.0,0.8,5,5
704007,704,7,0,35,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,30.0,0.4,1.0,1.0,0.0,0.0,0.5,6,6
705000,705,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.325,0.125,40.0,0.4,0.0,0.0,0.0,0.0,1.0,7,1
705002,705,2,0,220,0.0,1500,0.0,0.0,0.0,0.0,0.4,0.175,40.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
705003,705,3,0,220,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.35,40.0,0.4,0.0,0.0,0.0,0.0,1.0,3,3
705005,705,5,0,220,0.0,2500,0.0,0.0,0.0,0.0,0.575,0.125,40.0,0.4,0.0,0.0,0.0,0.0,0.6,4,4
705006,705,6,0,220,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.025,40.0,0.4,0.0,0.0,0.0,0.0,0.8,5,5
705007,705,7,0,220,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,40.0,0.4,1.0,1.0,0.0,0.0,0.5,6,6
706000,706,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.05,30.0,0.2,0.0,0.0,0.0,0.0,1.0,7,4
706002,706,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.325,0.125,30.0,0.2,0.0,0.0,0.0,0.0,1.0,2,2
706003,706,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.3,30.0,0.2,0.0,0.0,0.0,0.0,1.0,3,3
706005,706,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.55,0.1,30.0,0.2,0.0,0.0,0.0,0.0,0.6,4,4
706006,706,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.0,30.0,0.2,0.0,0.0,0.0,0.0,0.8,5,5
706007,706,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,30.0,0.2,1.0,1.0,0.0,0.0,0.5,6,6
708000,708,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.45,0.2,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
708002,708,2,0,192,0.0,1500,0.0,0.0,0.0,0.0,0.525,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
708003,708,3,0,192,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.425,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
708005,708,5,0,192,0.0,2500,0.0,0.0,0.0,0.0,0.625,0.15,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
708006,708,6,0,192,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.075,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
708007,708,7,0,192,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
718000,718,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.475,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
718002,718,2,0,193,0.0,1500,0.0,0.0,0.0,0.0,0.55,0.275,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
718003,718,3,0,193,0.0,2250,0.0,0.0,0.0,0.0,0.275,0.5,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
718005,718,5,0,193,0.0,2500,0.0,0.0,0.0,0.0,0.675,0.175,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
718006,718,6,0,193,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.125,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
718007,718,7,0,193,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
722000,722,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.275,0.1,37.5,0.5,0.0,0.0,0.0,0.0,1.0,7,7
722002,722,2,0,142,0.0,1500,0.0,0.0,0.0,0.0,0.45,0.2,37.5,0.5,0.0,0.0,0.0,0.0,1.0,2,2
722003,722,3,0,142,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.375,37.5,0.5,0.0,0.0,0.0,0.0,1.0,3,3
722005,722,5,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.125,37.5,0.5,0.0,0.0,0.0,0.0,0.6,4,4
722006,722,6,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.05,37.5,0.5,0.0,0.0,0.0,0.0,0.8,5,5
722007,722,7,0,142,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,37.5,0.5,1.0,1.0,0.0,0.0,0.5,6,6
723000,723,2,1,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.225,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
723003,723,3,0,142,0.0,2250,0.0,0.0,0.0,0.0,0.275,0.5,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
723005,723,5,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.675,0.175,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
723006,723,6,0,142,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.125,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
723007,723,7,0,142,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
724000,724,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.25,0.075,30.0,0.4,0.0,0.0,0.0,0.0,1.0,7,7
724002,724,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.425,0.175,30.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
724003,724,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.375,30.0,0.4,0.0,0.0,0.0,0.0,1.0,3,3
724005,724,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.575,0.125,30.0,0.4,0.0,0.0,0.0,0.0,0.6,4,4
724006,724,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.05,30.0,0.4,0.0,0.0,0.0,0.0,0.8,5,5
724007,724,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,30.0,0.4,1.0,1.0,0.0,0.0,0.5,6,6
726000,726,1,1,0,0.0,0,0.1,0.1,75.0,0.5,0.675,0.125,37.5,0.5,0.2,0.1,125.0,0.5,0.7,2,2
726002,726,2,0,54,0.0,1500,0.125,0.125,75.0,0.5,0.775,0.15,37.5,0.5,0.25,0.125,125.0,0.5,0.7,2,2
726003,726,3,0,54,0.0,2250,0.15,0.15,75.0,0.5,0.325,0.25,37.5,0.5,0.175,0.1,125.0,0.5,0.7,3,3
726005,726,5,0,54,0.0,2500,0.3,0.1,75.0,0.5,1.0,0.075,37.5,0.5,0.675,0.175,125.0,0.5,0.6,4,4
726006,726,6,0,54,0.0,2500,0.1,0.0,75.0,0.5,1.0,0.0,37.5,0.5,0.15,0.05,125.0,0.5,0.8,5,5
726007,726,7,0,54,0.0,2500,1.0,1.0,75.0,0.5,1.0,1.0,37.5,0.5,1.0,1.0,125.0,0.5,0.5,6,6
728000,728,2,1,0,0.0,0,0.175,0.025,60.0,0.4,0.55,0.05,37.5,0.4,0.4,0.075,100.0,0.4,0.65,4,4
728003,728,3,0,297,0.0,2250,0.125,0.05,60.0,0.4,0.25,0.275,37.5,0.4,0.15,0.05,100.0,0.4,0.65,3,3
728005,728,5,0,297,0.0,2500,0.25,0.05,60.0,0.4,0.825,0.1,37.5,0.4,0.625,0.1,100.0,0.4,0.6,4,4
728006,728,6,0,297,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,37.5,0.4,0.125,0.0,100.0,0.4,0.8,5,5
728007,728,7,0,297,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,37.5,0.4,1.0,1.0,100.0,0.4,0.5,6,6
732000,732,3,1,1,0.0,0,0.2,0.225,140.0,0.7,0.4,0.25,56.0,0.7,0.225,0.1,175.0,0.7,0.8,3,3
732005,732,5,0,569,0.0,2500,0.4,0.125,140.0,0.7,1.0,0.075,56.0,0.7,0.75,0.2,175.0,0.7,0.6,4,4
732006,732,6,0,569,0.0,2500,0.1,0.0,140.0,0.7,1.0,0.0,56.0,0.7,0.175,0.075,175.0,0.7,0.8,5,5
732007,732,7,0,569,0.0,2500,1.0,1.0,140.0,0.7,1.0,1.0,56.0,0.7,1.0,1.0,175.0,0.7,0.5,6,6
733000,733,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.275,0.1,30.0,0.4,0.0,0.0,0.0,0.0,1.0,7,7
733002,733,2,0,18,0.0,1500,0.0,0.0,0.0,0.0,0.425,0.2,30.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
733003,733,3,0,18,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.4,30.0,0.4,0.0,0.0,0.0,0.0,1.0,3,3
733005,733,5,0,18,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.15,30.0,0.4,0.0,0.0,0.0,0.0,0.6,4,4
733006,733,6,0,18,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.05,30.0,0.4,0.0,0.0,0.0,0.0,0.8,5,5
733007,733,7,0,18,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,30.0,0.4,1.0,1.0,0.0,0.0,0.5,6,6
734000,734,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.25,0.1,30.0,0.4,0.0,0.0,0.0,0.0,1.0,7,7
734002,734,2,0,35,0.0,1500,0.0,0.0,0.0,0.0,0.425,0.2,30.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
734003,734,3,0,35,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.375,30.0,0.4,0.0,0.0,0.0,0.0,1.0,3,3
734005,734,5,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.125,30.0,0.4,0.0,0.0,0.0,0.0,0.6,4,4
734006,734,6,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.05,30.0,0.4,0.0,0.0,0.0,0.0,0.8,5,5
734007,734,7,0,35,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,30.0,0.4,1.0,1.0,0.0,0.0,0.5,6,6
736000,736,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.425,0.15,45.0,0.6,0.0,0.0,0.0,0.0,1.0,7,7
736002,736,2,0,160,0.0,1500,0.0,0.0,0.0,0.0,0.6,0.3,45.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
736003,736,3,0,160,0.0,2250,0.0,0.0,0.0,0.0,0.325,0.575,45.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
736005,736,5,0,160,0.0,2500,0.0,0.0,0.0,0.0,0.725,0.2,45.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
736006,736,6,0,160,0.0,2500,0.0,0.0,0.0,0.0,0.925,0.15,45.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
736007,736,7,0,160,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,45.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
749000,749,1,1,0,0.0,0,0.3,0.15,90.0,0.9,0.4,0.4,90.0,0.9,1.0,1.0,225.0,0.9,0.5,6,6
749002,749,2,0,0,0.0,1500,0.1,0.1,90.0,0.9,0.475,0.2,90.0,0.9,0.25,0.125,225.0,0.9,0.5,2,2
749003,749,3,0,0,0.0,2250,0.1,0.05,90.0,0.9,0.175,0.325,90.0,0.9,0.15,0.075,225.0,0.9,0.5,3,3
749005,749,5,0,0,0.0,2500,0.225,0.05,90.0,0.9,0.525,0.1,90.0,0.9,0.575,0.125,225.0,0.9,0.6,4,4
749006,749,6,0,0,0.0,2500,0.1,0.0,90.0,0.9,0.8,0.0,90.0,0.9,0.125,0.025,225.0,0.9,0.8,5,5
749007,749,7,0,0,0.0,2500,1.0,1.0,90.0,0.9,1.0,1.0,90.0,0.9,1.0,1.0,225.0,0.9,0.5,6,6
754000,754,1,1,0,0.0,0,0.075,0.05,40.0,0.4,0.5,0.075,22.0,0.4,0.25,0.15,100.0,0.4,0.65,1,1
754002,754,2,0,118,0.0,1500,0.1,0.075,40.0,0.4,0.675,0.1,22.0,0.4,0.225,0.1,100.0,0.4,0.65,2,2
754003,754,3,0,118,0.0,2250,0.15,0.075,40.0,0.4,0.3,0.2,22.0,0.4,0.175,0.075,100.0,0.4,0.65,3,3
754005,754,5,0,118,0.0,2500,0.275,0.075,40.0,0.4,0.95,0.075,22.0,0.4,0.65,0.15,100.0,0.4,0.6,4,4
754006,754,6,0,118,0.0,2500,0.1,0.0,40.0,0.4,1.0,0.0,22.0,0.4,0.15,0.025,100.0,0.4,0.8,5,5
754007,754,7,0,118,0.0,2500,1.0,1.0,40.0,0.4,1.0,1.0,22.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
755000,755,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.2,0.0,0.0,0.0,0.0,1.0,1,0
755001,755,1,0,268,0.0,750,0.0,0.0,0.0,0.0,0.25,0.1,30.0,0.2,0.0,0.0,0.0,0.0,1.0,1,1
755002,755,2,0,268,0.0,1500,0.0,0.0,0.0,0.0,0.35,0.15,30.0,0.2,0.0,0.0,0.0,0.0,1.0,2,2
755003,755,3,0,268,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.35,30.0,0.2,0.0,0.0,0.0,0.0,1.0,3,3
755005,755,5,0,268,0.0,2500,0.0,0.0,0.0,0.0,0.55,0.125,30.0,0.2,0.0,0.0,0.0,0.0,0.6,4,4
755006,755,6,0,268,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.025,30.0,0.2,0.0,0.0,0.0,0.0,0.8,5,5
755007,755,7,0,268,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,30.0,0.2,1.0,1.0,0.0,0.0,0.5,6,6
759000,759,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.1,0.0,0.0,0.0,0.0,1.0,7,0
759001,759,1,0,167,0.0,750,0.0,0.0,0.0,0.0,0.25,0.1,7.5,0.1,0.0,0.0,0.0,0.0,1.0,1,1
759002,759,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.325,0.15,7.5,0.1,0.0,0.0,0.0,0.0,1.0,2,2
759003,759,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.375,7.5,0.1,0.0,0.0,0.0,0.0,1.0,3,3
759005,759,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.575,0.125,7.5,0.1,0.0,0.0,0.0,0.0,0.6,4,4
759006,759,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.05,7.5,0.1,0.0,0.0,0.0,0.0,0.8,5,5
759007,759,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,7.5,0.1,1.0,1.0,0.0,0.0,0.5,6,6
772000,772,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.175,60.0,0.6,0.0,0.0,0.0,0.0,1.0,1,1
772002,772,2,0,118,0.0,1500,0.0,0.0,0.0,0.0,0.5,0.225,60.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
772003,772,3,0,118,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.425,60.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
772005,772,5,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.625,0.15,60.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
772006,772,6,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.075,60.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
772007,772,7,0,118,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,60.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
773000,773,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.35,0.125,50.0,0.5,0.0,0.0,0.0,0.0,1.0,7,1
773002,773,2,0,118,0.0,1500,0.0,0.0,0.0,0.0,0.45,0.2,50.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
773003,773,3,0,118,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.35,50.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
773005,773,5,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.125,50.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
773006,773,6,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.025,50.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
773007,773,7,0,118,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,50.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
774000,774,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.525,0.25,105.0,0.7,0.0,0.0,0.0,0.0,1.0,1,2
774002,774,2,0,445,0.0,1500,0.0,0.0,0.0,0.0,0.6,0.3,105.0,0.7,0.0,0.0,0.0,0.0,1.0,2,2
774003,774,3,0,445,0.0,2250,0.0,0.0,0.0,0.0,0.3,0.525,105.0,0.7,0.0,0.0,0.0,0.0,1.0,3,3
774005,774,5,0,445,0.0,2500,0.0,0.0,0.0,0.0,0.7,0.175,105.0,0.7,0.0,0.0,0.0,0.0,0.6,4,4
774006,774,6,0,445,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.125,105.0,0.7,0.0,0.0,0.0,0.0,0.8,5,5
774007,774,7,0,445,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,105.0,0.7,1.0,1.0,0.0,0.0,0.5,6,6
775000,775,1,1,0,0.0,0,0.075,0.025,40.0,0.4,0.525,0.075,22.0,0.4,0.25,0.125,100.0,0.4,0.5,1,1
775002,775,2,0,121,0.0,1500,0.1,0.075,40.0,0.4,0.675,0.1,22.0,0.4,0.2,0.075,100.0,0.4,0.5,2,2
775003,775,3,0,121,0.0,2250,0.125,0.05,40.0,0.4,0.325,0.2,22.0,0.4,0.15,0.05,100.0,0.4,0.5,3,3
775005,775,5,0,121,0.0,2500,0.225,0.05,40.0,0.4,0.975,0.075,22.0,0.4,0.625,0.1,100.0,0.4,0.6,4,4
775006,775,6,0,121,0.0,2500,0.1,0.0,40.0,0.4,1.0,0.0,22.0,0.4,0.125,0.0,100.0,0.4,0.8,5,5
775007,775,7,0,121,0.0,2500,1.0,1.0,40.0,0.4,1.0,1.0,22.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
777000,777,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.1,0.0,0.0,0.0,0.0,1.0,7,0
777001,777,1,0,115,0.0,750,0.0,0.0,0.0,0.0,0.225,0.1,7.5,0.1,0.0,0.0,0.0,0.0,1.0,1,1
777002,777,2,0,115,0.0,1500,0.0,0.0,0.0,0.0,0.3,0.15,7.5,0.1,0.0,0.0,0.0,0.0,1.0,2,2
777003,777,3,0,115,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.35,7.5,0.1,0.0,0.0,0.0,0.0,1.0,3,3
777005,777,5,0,115,0.0,2500,0.0,0.0,0.0,0.0,0.55,0.125,7.5,0.1,0.0,0.0,0.0,0.0,0.6,4,4
777006,777,6,0,115,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.025,7.5,0.1,0.0,0.0,0.0,0.0,0.8,5,5
777007,777,7,0,115,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,7.5,0.1,1.0,1.0,0.0,0.0,0.5,6,6
784000,784,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.1,0.0,0.0,0.0,0.0,1.0,1,0
784001,784,1,0,199,0.0,750,0.0,0.0,0.0,0.0,0.25,0.075,20.0,0.1,0.0,0.0,0.0,0.0,1.0,1,1
784002,784,2,0,199,0.0,1500,0.0,0.0,0.0,0.0,0.35,0.125,20.0,0.1,0.0,0.0,0.0,0.0,1.0,2,2
784003,784,3,0,199,0.0,2250,0.0,0.0,0.0,0.0,0.225,0.325,20.0,0.1,0.0,0.0,0.0,0.0,1.0,3,3
784005,784,5,0,199,0.0,2500,0.0,0.0,0.0,0.0,0.6,0.125,20.0,0.1,0.0,0.0,0.0,0.0,0.6,4,4
784006,784,6,0,199,0.0,2500,0.0,0.0,0.0,0.0,0.85,0.025,20.0,0.1,0.0,0.0,0.0,0.0,0.8,5,5
784007,784,7,0,199,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,20.0,0.1,1.0,1.0,0.0,0.0,0.5,6,6
787000,787,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.25,0.1,20.0,0.2,0.0,0.0,0.0,0.0,1.0,7,1
787002,787,2,0,35,0.0,1500,0.0,0.0,0.0,0.0,0.35,0.15,20.0,0.2,0.0,0.0,0.0,0.0,1.0,2,2
787003,787,3,0,35,0.0,2250,0.0,0.0,0.0,0.0,0.2,0.35,20.0,0.2,0.0,0.0,0.0,0.0,1.0,3,3
787005,787,5,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.55,0.125,20.0,0.2,0.0,0.0,0.0,0.0,0.6,4,4
787006,787,6,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.025,20.0,0.2,0.0,0.0,0.0,0.0,0.8,5,5
787007,787,7,0,35,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,20.0,0.2,1.0,1.0,0.0,0.0,0.5,6,6
788000,788,0,1,0,0.0,0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
788001,788,1,0,294,0.0,750,0.05,0.025,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
788002,788,2,0,294,0.0,1500,0.075,0.05,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
788003,788,3,0,294,0.0,2250,0.125,0.05,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
788005,788,5,0,294,0.0,2500,0.225,0.05,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,4
788007,788,7,0,294,0.0,2500,1.0,1.0,10.0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,6,6
791000,791,0,1,0,0.0,0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
791001,791,1,0,294,0.0,750,0.05,0.025,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
791002,791,2,0,294,0.0,1500,0.075,0.075,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
791003,791,3,0,294,0.0,2250,0.125,0.075,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
791005,791,5,0,294,0.0,2500,0.25,0.075,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,4
791007,791,7,0,294,0.0,2500,1.0,1.0,10.0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,6,6
793000,793,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.45,0.175,90.0,0.6,0.0,0.0,0.0,0.0,1.0,1,2
793002,793,2,0,118,0.0,1500,0.0,0.0,0.0,0.0,0.525,0.2,90.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
793003,793,3,0,118,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.35,90.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
793005,793,5,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.625,0.125,90.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
793006,793,6,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.025,90.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
793007,793,7,0,118,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
795000,795,0,1,0,0.0,0,0.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
795001,795,1,0,262,0.0,750,0.05,0.025,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
795002,795,2,0,262,0.0,1500,0.075,0.05,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
795003,795,3,0,262,0.0,2250,0.125,0.05,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
795005,795,5,0,262,0.0,2500,0.25,0.05,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,4
795007,795,7,0,262,0.0,2500,1.0,1.0,10.0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,6,6
796000,796,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.475,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,1,2
796002,796,2,0,118,0.0,1500,0.0,0.0,0.0,0.0,0.55,0.225,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
796003,796,3,0,118,0.0,2250,0.0,0.0,0.0,0.0,0.3,0.425,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
796005,796,5,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.7,0.15,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
796006,796,6,0,118,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.075,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
796007,796,7,0,118,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
800000,800,3,1,1,0.0,0,0.2,0.225,100.0,0.5,0.475,0.275,40.0,0.5,0.25,0.125,125.0,0.5,0.7,3,3
800005,800,5,0,54,0.0,2500,0.375,0.125,100.0,0.5,1.0,0.1,40.0,0.5,0.775,0.225,125.0,0.5,0.6,4,4
800006,800,6,0,54,0.0,2500,0.1,0.0,100.0,0.5,1.0,0.025,40.0,0.5,0.175,0.1,125.0,0.5,0.8,5,5
800007,800,7,0,54,0.0,2500,1.0,1.0,100.0,0.5,1.0,1.0,40.0,0.5,1.0,1.0,125.0,0.5,0.5,6,6
803000,803,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.1,0.0,0.0,0.0,0.0,1.0,7,0
803001,803,1,0,255,0.0,750,0.0,0.0,0.0,0.0,0.225,0.075,15.0,0.1,0.0,0.0,0.0,0.0,1.0,1,1
