Id,DrivetrainID,Level,IsStock,ManufacturerID,MassDiff,Price,MomentInertia,GearShiftTime,FinalDriveRatio,NumGears,GearRatio0,GearRatio1,GearRatio2,GearRatio3,GearRatio4,GearRatio5,GearRatio6,GearRatio7,GearRatio8,CVTShiftTime,GearRatio9,GearRatio10
734002,734,2,0,0,0.0,1600,0.0106,0.16,3.25,6,-2.27,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
734003,734,3,0,0,0.0,2400,0.0093,0.02,3.43,7,-2.27,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
734004,734,7,0,0,6.0,3000,0.0093,0.02,3.4347,8,-2.27,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
734005,734,8,0,0,8.0,3000,0.0093,0.02,3.0531,9,-2.27,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
734006,734,9,0,0,10.0,3000,0.0093,0.02,3.5685,10,-2.27,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
734007,734,10,0,0,12.0,3000,0.0093,0.02,3.8163,11,-2.27,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
736000,736,0,1,0,0.0,0,0.0116,0.22,4.88,5,-2.58,2.66,1.91,1.39,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
736001,736,1,0,0,0.0,800,0.0105,0.22,3.73,6,-2.58,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
736002,736,2,0,0,0.0,1600,0.0093,0.16,3.73,6,-2.58,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
736003,736,3,0,0,0.0,2400,0.0081,0.02,3.94,7,-2.58,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
736004,736,7,0,0,6.0,3000,0.0081,0.02,3.9421,8,-2.58,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
736005,736,8,0,0,8.0,3000,0.0081,0.02,3.5041,9,-2.58,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
736006,736,9,0,0,10.0,3000,0.0081,0.02,4.0956,10,-2.58,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
736007,736,10,0,0,12.0,3000,0.0081,0.02,4.3801,11,-2.58,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
749000,749,0,1,0,0.0,0,0.0235,0.2,4.915,6,-4.49,3.1,1.81,1.41,1.0,0.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
749001,749,1,0,0,0.0,800,0.0212,0.2,4.8,6,-4.49,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
749002,749,2,0,0,0.0,1600,0.0188,0.2,4.6,6,-4.49,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
749003,749,3,0,0,0.0,2400,0.0165,0.02,3.7,7,-4.49,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
749004,749,7,0,0,4.0,3000,0.0165,0.02,2.6532,8,-4.49,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
749005,749,8,0,0,6.0,3000,0.0165,0.02,2.3584,9,-4.49,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
749006,749,9,0,0,8.0,3000,0.0165,0.02,2.7566,10,-4.49,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
749007,749,10,0,0,10.0,3000,0.0165,0.02,2.948,11,-4.49,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
754000,754,0,1,0,0.0,0,0.0152,0.02,3.91,7,-3.4,4.17,2.34,1.52,1.14,0.87,0.69,-1.0,-1.0,-1.0,-1.0,-1.0
754002,754,2,0,0,0.0,1600,0.0122,0.02,3.91,7,-3.4,4.17,2.34,1.52,1.14,0.87,0.69,-1.0,-1.0,-1.0,-1.0,-1.0
754003,754,3,0,0,0.0,2400,0.0107,0.02,3.37,7,-3.4,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
754004,754,7,0,0,2.0,3000,0.0107,0.02,4.1309,8,-3.4,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
754005,754,8,0,0,4.0,3000,0.0107,0.02,3.6719,9,-3.4,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
754006,754,9,0,0,6.0,3000,0.0107,0.02,4.2918,10,-3.4,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
754007,754,10,0,0,8.0,3000,0.0107,0.02,4.5899,11,-3.4,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
755000,755,0,1,0,0.0,0,0.0137,0.16,4.08,6,-3.768,3.29,1.89,1.28,1.0,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
755001,755,1,0,0,0.0,800,0.0123,0.16,3.21,6,-3.768,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
755002,755,2,0,0,0.0,1600,0.0109,0.16,3.21,6,-3.768,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
755003,755,3,0,0,0.0,2400,0.0096,0.02,3.39,7,-3.768,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
755004,755,7,0,0,4.0,3000,0.0096,0.02,3.3896,8,-3.768,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
755005,755,8,0,0,6.0,3000,0.0096,0.02,3.013,9,-3.768,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
755006,755,9,0,0,8.0,3000,0.0096,0.02,3.5217,10,-3.768,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
755007,755,10,0,0,10.0,3000,0.0096,0.02,3.7662,11,-3.768,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
759000,759,0,1,0,0.0,0,0.0126,0.22,3.5,5,-3.2,2.32,1.69,1.29,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
759001,759,1,0,0,0.0,800,0.0114,0.22,3.04,6,-3.2,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
759002,759,2,0,0,0.0,1600,0.0101,0.16,3.04,6,-3.2,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
759003,759,3,0,0,0.0,2400,0.0088,0.02,3.22,7,-3.2,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
759004,759,7,0,0,6.0,3000,0.0088,0.02,3.2195,8,-3.2,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
759005,759,8,0,0,8.0,3000,0.0088,0.02,2.8618,9,-3.2,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
759006,759,9,0,0,10.0,3000,0.0088,0.02,3.3449,10,-3.2,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
759007,759,10,0,0,12.0,3000,0.0088,0.02,3.5772,11,-3.2,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
772000,772,0,1,0,0.0,0,0.012,0.16,3.15,7,-3.75,4.23,2.53,1.67,1.23,1.0,0.83,-1.0,-1.0,-1.0,-1.0,-1.0
772002,772,2,0,0,0.0,1600,0.0096,0.16,3.15,7,-3.75,4.23,2.53,1.67,1.23,1.0,0.83,-1.0,-1.0,-1.0,-1.0,-1.0
772003,772,3,0,0,0.0,2400,0.0084,0.02,3.27,7,-3.75,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
772004,772,7,0,0,2.0,3000,0.0084,0.02,3.3937,8,-3.75,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
772005,772,8,0,0,4.0,3000,0.0084,0.02,3.0166,9,-3.75,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
772006,772,9,0,0,6.0,3000,0.0084,0.02,3.5259,10,-3.75,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
772007,772,10,0,0,8.0,3000,0.0084,0.02,3.7707,11,-3.75,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
773000,773,0,1,0,0.0,0,0.0126,0.16,3.73,6,-3.71,3.51,2.08,1.35,1.0,0.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
773002,773,2,0,0,0.0,1600,0.01,0.16,3.73,6,-3.71,3.51,2.08,1.35,1.0,0.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
773003,773,3,0,0,0.0,2400,0.0088,0.02,3.78,7,-3.71,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
773004,773,7,0,0,4.0,3000,0.0088,0.02,3.8113,8,-3.71,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
773005,773,8,0,0,6.0,3000,0.0088,0.02,3.3878,9,-3.71,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
773006,773,9,0,0,8.0,3000,0.0088,0.02,3.9598,10,-3.71,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
773007,773,10,0,0,10.0,3000,0.0088,0.02,4.2348,11,-3.71,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
774000,774,0,1,0,0.0,0,0.0091,0.08,3.364,7,-3.0,2.615,1.938,1.474,1.238,1.044,0.92,-1.0,-1.0,-1.0,-1.0,-1.0
774002,774,2,0,0,0.0,1600,0.0073,0.08,3.36,7,-3.0,2.615,1.938,1.474,1.238,1.044,0.92,-1.0,-1.0,-1.0,-1.0,-1.0
774003,774,3,0,0,0.0,2400,0.0064,0.02,3.87,7,-3.0,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
774004,774,7,0,0,2.0,3000,0.0064,0.02,3.1821,8,-3.0,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
774005,774,8,0,0,4.0,3000,0.0064,0.02,2.8285,9,-3.0,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
774006,774,9,0,0,6.0,3000,0.0064,0.02,3.3061,10,-3.0,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
774007,774,10,0,0,8.0,3000,0.0064,0.02,3.5356,11,-3.0,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
775000,775,0,1,0,0.0,0,0.0142,0.16,4.1,7,-3.455,3.5,1.889,1.32,1.034,0.857,0.711,-1.0,-1.0,-1.0,-1.0,-1.0
775002,775,2,0,0,0.0,1600,0.0113,0.16,4.1,7,-3.455,3.5,1.889,1.32,1.034,0.857,0.711,-1.0,-1.0,-1.0,-1.0,-1.0
775003,775,3,0,0,0.0,2400,0.0099,0.02,3.56,7,-3.455,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
775004,775,7,0,0,2.0,3000,0.0099,0.02,3.5599,8,-3.455,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
775005,775,8,0,0,4.0,3000,0.0099,0.02,3.1643,9,-3.455,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
775006,775,9,0,0,6.0,3000,0.0099,0.02,3.6986,10,-3.455,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
775007,775,10,0,0,8.0,3000,0.0099,0.02,3.9554,11,-3.455,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
777000,777,0,1,0,0.0,0,0.018,0.28,3.533,5,-2.925,3.24,1.79,1.34,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
777001,777,1,0,0,0.0,800,0.0162,0.28,2.44,6,-2.925,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
777002,777,2,0,0,0.0,1600,0.0144,0.16,2.44,6,-2.925,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
777003,777,3,0,0,0.0,2400,0.0126,0.02,2.58,7,-2.925,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
777004,777,7,0,0,6.0,3000,0.0126,0.02,2.5761,8,-2.925,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
777005,777,8,0,0,8.0,3000,0.0126,0.02,2.2899,9,-2.925,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
777006,777,9,0,0,10.0,3000,0.0126,0.02,2.6765,10,-2.925,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
777007,777,10,0,0,12.0,3000,0.0126,0.02,2.8623,11,-2.925,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
784000,784,0,1,0,0.0,0,0.0103,0.16,4.2,6,-3.0,2.923,1.75,1.307,1.033,0.848,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
784001,784,1,0,0,0.0,800,0.0093,0.16,3.58,6,-3.0,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
784002,784,2,0,0,0.0,1600,0.0082,0.16,3.58,6,-3.0,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
784003,784,3,0,0,0.0,2400,0.0072,0.02,3.79,7,-3.0,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
784004,784,7,0,0,4.0,3000,0.0072,0.02,3.7868,8,-3.0,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
784005,784,8,0,0,6.0,3000,0.0072,0.02,3.3661,9,-3.0,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
784006,784,9,0,0,8.0,3000,0.0072,0.02,3.9344,10,-3.0,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
784007,784,10,0,0,10.0,3000,0.0072,0.02,4.2076,11,-3.0,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
787000,787,0,1,0,0.0,0,0.014,0.2,3.08,5,-2.294,3.059,1.625,1.0,0.696,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
787002,787,2,0,0,0.0,1600,0.0112,0.2,3.08,5,-2.294,3.059,1.625,1.0,0.696,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
787003,787,3,0,0,0.0,2400,0.0098,0.02,2.68,7,-2.294,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
787004,787,7,0,0,6.0,3000,0.0098,0.02,3.5176,8,-2.294,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
787005,787,8,0,0,8.0,3000,0.0098,0.02,3.1267,9,-2.294,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
787006,787,9,0,0,10.0,3000,0.0098,0.02,3.6546,10,-2.294,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
787007,787,10,0,0,12.0,3000,0.0098,0.02,3.9084,11,-2.294,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
788000,788,0,1,0,0.0,0,0.0138,0.16,3.89,6,-3.17,3.45,1.94,1.29,0.91,0.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
788001,788,1,0,0,0.0,800,0.0124,0.16,2.75,6,-3.17,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
788002,788,2,0,0,0.0,1600,0.0111,0.16,2.75,6,-3.17,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
788003,788,3,0,0,0.0,2400,0.0097,0.02,2.9,7,-3.17,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
788004,788,7,0,0,4.0,3000,0.0097,0.02,2.9039,8,-3.17,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
788005,788,8,0,0,6.0,3000,0.0097,0.02,2.5812,9,-3.17,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
788006,788,9,0,0,8.0,3000,0.0097,0.02,3.017,10,-3.17,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
788007,788,10,0,0,10.0,3000,0.0097,0.02,3.2265,11,-3.17,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
791000,791,0,1,0,0.0,0,0.0114,0.16,3.39,6,-3.8,3.3,1.944,1.308,1.03,0.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
791001,791,1,0,0,0.0,800,0.0103,0.16,2.88,6,-3.8,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
791002,791,2,0,0,0.0,1600,0.0091,0.16,2.88,6,-3.8,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
791003,791,3,0,0,0.0,2400,0.008,0.02,3.04,7,-3.8,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
791004,791,7,0,0,4.0,3000,0.008,0.02,3.0442,8,-3.8,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
791005,791,8,0,0,6.0,3000,0.008,0.02,2.7059,9,-3.8,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
791006,791,9,0,0,8.0,3000,0.008,0.02,3.1628,10,-3.8,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
791007,791,10,0,0,10.0,3000,0.008,0.02,3.3824,11,-3.8,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
793000,793,0,1,0,0.0,0,0.0121,0.12,3.154,7,-3.727,4.11,2.315,1.542,1.179,1.0,0.846,-1.0,-1.0,-1.0,-1.0,-1.0
793002,793,2,0,0,0.0,1600,0.0097,0.08,3.15,7,-3.727,4.11,2.315,1.542,1.179,1.0,0.846,-1.0,-1.0,-1.0,-1.0,-1.0
793003,793,3,0,0,0.0,2400,0.0085,0.02,3.34,7,-3.727,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
793004,793,7,0,0,2.0,3000,0.0085,0.02,3.8373,8,-3.727,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
793005,793,8,0,0,4.0,3000,0.0085,0.02,3.4109,9,-3.727,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
793006,793,9,0,0,6.0,3000,0.0085,0.02,3.9868,10,-3.727,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
793007,793,10,0,0,8.0,3000,0.0085,0.02,4.2636,11,-3.727,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
795000,795,0,1,0,0.0,0,0.0112,0.2,2.54,5,-3.95,3.61,2.06,1.37,0.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
795002,795,2,0,0,0.0,1600,0.009,0.2,2.54,5,-3.95,3.61,2.06,1.37,0.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
795003,795,3,0,0,0.0,2400,0.0079,0.02,3.11,7,-3.95,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
795004,795,7,0,0,6.0,3000,0.0079,0.02,3.1565,8,-3.95,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
795005,795,8,0,0,8.0,3000,0.0079,0.02,2.8058,9,-3.95,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
795006,795,9,0,0,10.0,3000,0.0079,0.02,3.2795,10,-3.95,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
795007,795,10,0,0,12.0,3000,0.0079,0.02,3.5072,11,-3.95,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
796000,796,0,1,0,0.0,0,0.0113,0.02,3.15,8,-4.172,4.806,2.593,1.701,1.277,1.0,0.844,0.671,-1.0,-1.0,-1.0,-1.0
796002,796,2,0,0,0.0,1600,0.0091,0.02,3.15,8,-4.172,4.806,2.593,1.701,1.277,1.0,0.844,0.671,-1.0,-1.0,-1.0,-1.0
796003,796,3,0,0,0.0,2400,0.0079,0.02,3.15,8,-4.172,4.806,2.593,1.701,1.277,1.0,0.844,0.671,-1.0,-1.0,-1.0,-1.0
796004,796,6,0,0,-2.0,3000,0.0079,0.02,3.426,7,-4.172,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
796005,796,8,0,0,2.0,3000,0.0079,0.02,3.0453,9,-4.172,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
796006,796,9,0,0,4.0,3000,0.0079,0.02,3.5595,10,-4.172,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
796007,796,10,0,0,6.0,3000,0.0079,0.02,3.8066,11,-4.172,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
800000,800,3,1,0,0.0,0,0.0113,0.02,4.06,7,-2.813,3.31,2.05,1.46,1.14,0.94,0.78,-1.0,-1.0,-1.0,-1.0,-1.0
800004,800,7,0,0,2.0,3000,0.0101,0.02,3.7928,8,-2.813,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
800005,800,8,0,0,4.0,3000,0.0101,0.02,3.3714,9,-2.813,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
800006,800,9,0,0,6.0,3000,0.0101,0.02,3.9406,10,-2.813,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
800007,800,10,0,0,8.0,3000,0.0101,0.02,4.2142,11,-2.813,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
803000,803,0,1,0,0.0,0,0.0128,0.16,4.285,6,-3.583,3.23,1.913,1.258,0.918,0.731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
803001,803,1,0,0,0.0,800,0.0115,0.16,3.2,6,-3.583,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
803002,803,2,0,0,0.0,1600,0.0103,0.16,3.2,6,-3.583,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
803003,803,3,0,0,0.0,2400,0.009,0.02,3.38,7,-3.583,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
803004,803,7,0,0,4.0,3000,0.009,0.02,3.3809,8,-3.583,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
803005,803,8,0,0,6.0,3000,0.009,0.02,3.0052,9,-3.583,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
803006,803,9,0,0,8.0,3000,0.009,0.02,3.5126,10,-3.583,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
803007,803,10,0,0,10.0,3000,0.009,0.02,3.7565,11,-3.583,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
806000,806,0,1,0,0.0,0,0.0117,0.02,4.0,8,-2.69,3.35,2.1,1.56,1.22,1.0,0.83,0.7,-1.0,-1.0,-1.0,-1.0
806002,806,2,0,0,0.0,1600,0.0094,0.02,4.0,8,-2.69,3.35,2.1,1.56,1.22,1.0,0.83,0.7,-1.0,-1.0,-1.0,-1.0
806003,806,3,0,0,0.0,2400,0.0082,0.02,4.0,8,-2.69,3.35,2.1,1.56,1.22,1.0,0.83,0.7,-1.0,-1.0,-1.0,-1.0
806004,806,6,0,0,-2.0,3000,0.0082,0.02,3.6372,7,-2.69,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
806005,806,8,0,0,2.0,3000,0.0082,0.02,3.2331,9,-2.69,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
806006,806,9,0,0,4.0,3000,0.0082,0.02,3.7789,10,-2.69,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
806007,806,10,0,0,6.0,3000,0.0082,0.02,4.0414,11,-2.69,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
825000,825,0,1,0,0.0,0,0.0134,0.02,4.375,8,-2.944,3.692,2.238,1.559,1.175,0.915,0.745,0.617,-1.0,-1.0,-1.0,-1.0
825002,825,2,0,0,0.0,1600,0.0107,0.02,4.38,8,-2.944,3.692,2.238,1.559,1.175,0.915,0.745,0.617,-1.0,-1.0,-1.0,-1.0
825003,825,3,0,0,0.0,2400,0.0094,0.02,4.38,8,-2.944,3.692,2.238,1.559,1.175,0.915,0.745,0.617,-1.0,-1.0,-1.0,-1.0
825004,825,6,0,0,-2.0,3000,0.0094,0.02,4.1083,7,-2.944,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
825005,825,8,0,0,2.0,3000,0.0094,0.02,3.6518,9,-2.944,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
825006,825,9,0,0,4.0,3000,0.0094,0.02,4.2683,10,-2.944,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
825007,825,10,0,0,6.0,3000,0.0094,0.02,4.5647,11,-2.944,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
