Id,Ordinal,Level,EngineID,IsStock,ManufacturerID,Price,MassDiff,WeightDistDiff,DragScale,WindInstabilityScale
3574000,3574,0,3706,1,39,0,0.0,0.0,1.0,1.0
3577000,3577,0,3709,1,52,0,0.0,0.0,1.0,1.0
3577001,3577,1,2846,0,52,28000,2.0,-0.001,1.0,1.0
3577002,3577,2,2658,0,52,34000,97.0,-0.042,1.0,1.0
3634000,3634,0,3764,1,200,0,0.0,0.0,1.0,1.0
3634001,3634,1,2690,0,200,10000,0.0,0.0,1.0,1.0
3634002,3634,2,3194,0,200,32500,70.0,0.004,1.0,1.0
3634003,3634,3,3118,0,200,50000,345.0,0.021,1.0,1.0
3634004,3634,4,3411,0,200,650000,100.0,0.006,1.0,1.0
3636000,3636,0,3766,1,52,0,0.0,0.0,1.0,1.0
3636001,3636,1,2846,0,52,28000,2.0,-0.001,1.0,1.0
3636002,3636,2,2658,0,52,34000,97.0,-0.036,1.0,1.0
3636003,3636,3,420,0,52,75000,117.0,-0.044,1.0,1.0
3636004,3636,4,2886,0,52,50000,112.0,-0.042,1.0,1.0
3639000,3639,0,3769,1,98,0,0.0,0.0,1.0,1.0
3640000,3640,0,3770,1,14,0,0.0,0.0,1.0,1.0
3640001,3640,1,3251,0,14,50000,-60.0,-0.012,1.0,1.0
3650000,3650,0,3780,1,137,0,0.0,0.0,1.0,1.0
3664000,3664,0,3794,1,52,0,0.0,0.0,1.0,1.0
3681000,3681,0,3815,1,49,0,0.0,0.0,1.0,1.0
3681001,3681,1,2154,0,49,28000,-95.0,-0.019,1.0,1.0
3681002,3681,2,2262,0,49,20000,-25.0,-0.005,1.0,1.0
3681003,3681,3,720,0,49,50000,15.0,0.003,1.0,1.0
3681004,3681,4,774,0,49,75000,41.0,0.008,1.0,1.0
3681005,3681,5,2794,0,49,50000,-45.0,-0.009,1.0,1.0
3682000,3682,0,3816,1,184,0,0.0,0.0,1.0,1.0
3682001,3682,1,468,0,184,50000,-132.0,0.035,1.0,1.0
3682002,3682,2,2794,0,184,50000,-88.0,0.023,1.0,1.0
3683000,3683,0,3817,1,30,0,0.0,0.0,1.0,1.0
3683001,3683,1,2154,0,30,28000,-67.0,-0.013,1.0,1.0
3683002,3683,2,2262,0,30,20000,3.0,0.001,1.0,1.0
3684000,3684,0,3818,1,14,0,0.0,0.0,1.0,1.0
3684001,3684,1,2154,0,14,28000,-85.0,-0.013,1.0,1.0
3684002,3684,2,2262,0,14,20000,-15.0,-0.002,1.0,1.0
3684003,3684,3,1022,0,14,25000,17.7,0.003,1.0,1.0
3684004,3684,4,1115,0,14,25000,68.0,0.01,1.0,1.0
3684005,3684,5,858,0,14,50000,65.0,0.01,1.0,1.0
3684006,3684,6,2794,0,14,50000,-35.0,-0.005,1.0,1.0
3684007,3684,7,3067,0,14,75000,65.0,0.01,1.0,1.0
3699000,3699,0,3833,1,14,0,0.0,0.0,1.0,1.0
3699001,3699,1,3115,0,14,50000,-40.0,0.008,1.0,1.0
9000000,9000,0,9000,1,36,0,0.0,0.0,1.0,1.0
9000001,9000,1,2154,0,36,28000,-30.0,0.008,1.0,1.0
9003000,9003,0,9003,1,137,0,0.0,0.0,1.0,1.0
