Id,Ordinal,Level,IsStock,ManufacturerID,MassDiff,Price,FrontBrakeSize,FrontBrakeSizeMM,FrontBrakeRotorThicknessMM,FrontBrakeDrumDepthMM,FrontBrakeNonSpinningMass,FrontBrakeTypeID,FrontCaliperPistons,RearBrakeSize,RearBrakeSizeMM,RearBrakeRotorThicknessMM,RearBrakeDrumDepthMM,RearBrakeNonSpinningMass,RearBrakeTypeID,RearCaliperPistons,GameFrictionScaleBraking,BrakeTorqueSlider,BrakeBiasSlider,BiasHandbrake,ReleasePointABS,FrontBrakeTorqueClamp,RearBrakeTorqueClamp,DamageModDefID,RequiresGraphics,BrakesProfileID
1376002,1376,2,0,199,-2.0,1300,12,307.4,28.0,35.0,4.0,4,4,12,307.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1376003,1376,3,0,199,-4.0,1950,13,332.8,28.0,35.0,4.0,5,6,13,332.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1379000,1379,0,1,0,0.0,0,12,305.0,32.0,50.0,5.0,2,2,11,295.0,28.0,35.0,4.0,2,2,0.985,0.5,0.5,1.0,0.71,250.0,250.0,7,1,18
1379001,1379,1,0,35,-2.0,650,12,305.0,32.0,50.0,5.0,2,2,11,295.0,28.0,35.0,4.0,2,2,1.01,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1379002,1379,2,0,35,-4.0,1300,13,330.4,32.0,50.0,4.0,4,4,12,320.4,28.0,35.0,4.0,4,2,1.185,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1379003,1379,3,0,35,-5.0,1950,14,355.8,32.0,50.0,4.0,5,6,13,345.8,28.0,35.0,4.0,5,4,1.375,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1380000,1380,0,1,0,0.0,0,9,239.0,25.0,25.0,5.0,2,2,8,211.0,25.0,25.0,4.0,1,2,0.94,0.5,0.5,1.0,0.71,250.0,250.0,7,1,13
1380001,1380,1,0,294,-2.0,650,9,239.0,25.0,25.0,5.0,2,2,8,211.0,25.0,25.0,4.0,1,2,0.965,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1380002,1380,2,0,294,-4.0,1300,10,264.4,25.0,25.0,4.0,4,4,9,236.4,25.0,25.0,4.0,4,2,1.16,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1380003,1380,3,0,294,-5.0,1950,11,289.8,25.0,25.0,4.0,5,6,10,261.8,25.0,25.0,4.0,5,4,1.345,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1383000,1383,1,1,0,0.0,0,10,279.0,28.0,35.0,5.0,2,2,10,257.0,28.0,35.0,4.0,2,2,1.0,0.5,0.5,1.0,0.71,250.0,250.0,7,1,12
1383002,1383,2,0,294,-2.0,1300,11,304.4,28.0,35.0,4.0,4,4,11,282.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1383003,1383,3,0,294,-4.0,1950,12,329.8,28.0,35.0,4.0,5,6,12,307.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1385000,1385,1,1,0,0.0,0,14,360.0,35.0,65.0,5.0,3,2,13,350.0,35.0,65.0,4.0,3,2,1.08,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1385002,1385,2,0,118,-2.0,1300,15,385.4,35.0,65.0,4.0,4,4,14,375.4,35.0,65.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1385003,1385,3,0,118,-4.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,400.8,35.0,65.0,4.0,5,4,1.395,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1387000,1387,0,1,0,0.0,0,11,280.0,28.0,35.0,5.0,2,2,11,295.0,28.0,35.0,4.0,2,2,0.98,0.5,0.5,1.0,0.71,250.0,250.0,7,1,4
1387001,1387,1,0,262,-2.0,650,11,280.0,28.0,35.0,5.0,2,2,11,295.0,28.0,35.0,4.0,2,2,1.005,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1387002,1387,2,0,262,-4.0,1300,12,305.4,28.0,35.0,4.0,4,4,12,320.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1387003,1387,3,0,262,-5.0,1950,13,330.8,28.0,35.0,4.0,5,6,13,345.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1388000,1388,1,1,0,0.0,0,15,400.0,35.0,65.0,5.0,3,6,15,396.0,35.0,65.0,4.0,3,2,1.11,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1388002,1388,2,0,118,-2.0,1300,15,381.0,35.0,65.0,4.0,4,6,15,381.0,35.0,65.0,4.0,4,2,1.23,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1388003,1388,3,0,118,-4.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.41,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1392000,1392,3,1,0,0.0,0,15,381.0,35.0,65.0,4.0,5,6,13,355.0,35.0,65.0,4.0,5,4,1.345,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1395000,1395,0,1,0,0.0,0,10,258.0,28.0,35.0,5.0,2,2,10,263.0,28.0,35.0,4.0,2,2,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
1395001,1395,1,0,255,-2.0,650,10,258.0,28.0,35.0,5.0,2,2,10,263.0,28.0,35.0,4.0,2,2,1.0,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1395002,1395,2,0,255,-4.0,1300,11,283.4,28.0,35.0,4.0,4,4,11,288.4,28.0,35.0,4.0,4,2,1.17,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1395003,1395,3,0,255,-5.0,1950,12,308.8,28.0,35.0,4.0,5,6,12,313.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1398000,1398,3,1,0,0.0,0,15,400.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
1417000,1417,3,1,0,0.0,0,14,380.0,35.0,65.0,4.0,5,8,12,330.0,32.0,50.0,4.0,5,2,1.345,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1418000,1418,1,1,0,0.0,0,13,345.0,32.0,50.0,5.0,2,4,12,328.0,32.0,50.0,4.0,2,2,1.03,0.5,0.5,1.0,0.71,250.0,250.0,7,1,4
1418002,1418,2,0,118,-2.0,1300,14,370.4,32.0,50.0,4.0,4,4,13,353.4,32.0,50.0,4.0,4,2,1.205,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1418003,1418,3,0,118,-4.0,1950,15,395.8,32.0,50.0,4.0,5,6,14,378.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1426000,1426,1,1,0,0.0,0,12,323.0,32.0,50.0,5.0,2,2,11,302.0,32.0,50.0,4.0,2,2,1.015,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
1426002,1426,2,0,149,-2.0,1300,13,348.4,32.0,50.0,4.0,4,4,12,327.4,32.0,50.0,4.0,4,2,1.185,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1426003,1426,3,0,149,-4.0,1950,14,373.8,32.0,50.0,4.0,5,6,13,352.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1428000,1428,1,1,0,0.0,0,13,345.0,32.0,50.0,5.0,2,2,12,310.0,32.0,50.0,4.0,2,2,1.015,0.5,0.5,1.0,0.71,250.0,250.0,7,1,14
1428002,1428,2,0,294,-2.0,1300,14,370.4,32.0,50.0,4.0,4,4,13,335.4,32.0,50.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1428003,1428,3,0,294,-4.0,1950,15,395.8,32.0,50.0,4.0,5,6,14,360.8,32.0,50.0,4.0,5,4,1.385,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1429000,1429,0,1,0,0.0,0,10,279.0,28.0,35.0,5.0,2,2,9,241.0,25.0,25.0,4.0,1,0,0.945,0.5,0.5,1.0,0.71,250.0,250.0,7,1,16
1429001,1429,1,0,35,-2.0,650,10,279.0,28.0,35.0,5.0,2,2,9,241.0,25.0,25.0,4.0,1,0,0.97,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1429002,1429,2,0,35,-4.0,1300,11,304.4,28.0,35.0,4.0,4,4,10,266.4,25.0,25.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1429003,1429,3,0,35,-5.0,1950,12,329.8,28.0,35.0,4.0,5,6,11,291.8,25.0,25.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1435000,1435,0,1,0,0.0,0,9,230.0,25.0,25.0,5.0,1,0,9,230.0,25.0,25.0,4.0,1,0,0.915,0.5,0.5,1.0,0.71,250.0,250.0,7,1,10
1435001,1435,1,0,294,-2.0,650,9,230.0,25.0,25.0,5.0,1,0,9,230.0,25.0,25.0,4.0,1,0,0.94,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1435002,1435,2,0,294,-4.0,1300,10,255.4,25.0,25.0,4.0,4,4,10,255.4,25.0,25.0,4.0,4,2,1.16,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1435003,1435,3,0,294,-5.0,1950,11,280.8,25.0,25.0,4.0,5,6,11,280.8,25.0,25.0,4.0,5,4,1.35,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1459000,1459,0,1,0,0.0,0,10,279.0,28.0,35.0,5.0,1,2,10,279.0,28.0,35.0,4.0,1,2,0.925,0.5,0.5,1.0,0.71,250.0,250.0,7,1,17
1459001,1459,1,0,35,-2.0,650,10,279.0,28.0,35.0,5.0,1,2,10,279.0,28.0,35.0,4.0,1,2,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1459002,1459,2,0,35,-4.0,1300,11,304.4,28.0,35.0,4.0,4,4,11,304.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1459003,1459,3,0,35,-5.0,1950,12,329.8,28.0,35.0,4.0,5,6,12,329.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1460000,1460,0,1,0,0.0,0,13,350.0,35.0,65.0,5.0,2,2,13,348.0,32.0,50.0,4.0,2,2,0.995,0.5,0.5,1.0,0.71,250.0,250.0,7,1,28
1460001,1460,1,0,167,-2.0,650,13,350.0,35.0,65.0,5.0,2,2,13,348.0,32.0,50.0,4.0,2,2,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1460002,1460,2,0,167,-4.0,1300,14,375.4,35.0,65.0,4.0,4,4,14,373.4,32.0,50.0,4.0,4,2,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1460003,1460,3,0,167,-5.0,1950,15,400.8,35.0,65.0,4.0,5,6,15,398.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1477000,1477,1,1,0,0.0,0,11,300.0,32.0,50.0,5.0,2,4,11,280.0,28.0,35.0,4.0,2,2,1.015,0.5,0.5,1.0,0.71,250.0,250.0,7,1,5
1477002,1477,2,0,167,-2.0,1300,12,325.4,32.0,50.0,4.0,4,4,12,305.4,28.0,35.0,4.0,4,2,1.195,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1477003,1477,3,0,167,-4.0,1950,13,350.8,32.0,50.0,4.0,5,6,13,330.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1482000,1482,0,1,0,0.0,0,10,279.0,28.0,35.0,5.0,2,2,10,270.0,28.0,35.0,4.0,1,2,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,10
1482001,1482,1,0,607,-2.0,650,10,279.0,28.0,35.0,5.0,2,2,10,270.0,28.0,35.0,4.0,1,2,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1482002,1482,2,0,607,-4.0,1300,11,304.4,28.0,35.0,4.0,4,4,11,295.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1482003,1482,3,0,607,-5.0,1950,12,329.8,28.0,35.0,4.0,5,6,12,320.8,28.0,35.0,4.0,5,4,1.365,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1486000,1486,0,1,0,0.0,0,9,244.0,25.0,25.0,5.0,2,2,9,229.0,25.0,25.0,4.0,1,0,0.94,0.5,0.5,1.0,0.71,250.0,250.0,7,1,11
1486001,1486,1,0,167,-2.0,650,9,244.0,25.0,25.0,5.0,2,2,9,229.0,25.0,25.0,4.0,1,0,0.965,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1486002,1486,2,0,167,-4.0,1300,10,269.4,25.0,25.0,4.0,4,4,10,254.4,25.0,25.0,4.0,4,2,1.165,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1486003,1486,3,0,167,-5.0,1950,11,294.8,25.0,25.0,4.0,5,6,11,279.8,25.0,25.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1496000,1496,2,1,0,0.0,0,14,380.0,35.0,65.0,4.0,2,2,14,376.0,35.0,65.0,4.0,2,2,1.055,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1496003,1496,3,0,220,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.4,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1500000,1500,2,1,0,0.0,0,15,390.0,35.0,65.0,4.0,3,6,14,360.0,35.0,65.0,4.0,3,4,1.135,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1500003,1500,3,0,25,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,4,1.405,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1517000,1517,1,1,0,0.0,0,10,277.0,28.0,35.0,5.0,2,2,11,285.0,28.0,35.0,4.0,2,2,1.005,0.5,0.5,1.0,0.71,250.0,250.0,7,1,20
1517002,1517,2,0,255,-2.0,1300,11,302.4,28.0,35.0,4.0,4,4,12,310.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1517003,1517,3,0,255,-4.0,1950,12,327.8,28.0,35.0,4.0,5,6,13,335.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1522000,1522,0,1,0,0.0,0,11,302.0,32.0,50.0,5.0,2,2,12,316.0,32.0,50.0,4.0,2,2,0.99,0.5,0.5,1.0,0.71,250.0,250.0,7,1,28
1522001,1522,1,0,0,-2.0,650,11,302.0,32.0,50.0,5.0,2,2,12,316.0,32.0,50.0,4.0,2,2,1.015,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1522002,1522,2,0,0,-4.0,1300,12,327.4,32.0,50.0,4.0,4,4,13,341.4,32.0,50.0,4.0,4,2,1.185,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1522003,1522,3,0,0,-5.0,1950,13,352.8,32.0,50.0,4.0,5,6,14,366.8,32.0,50.0,4.0,5,4,1.38,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1523000,1523,2,1,0,0.0,0,13,350.0,35.0,65.0,4.0,3,4,13,332.0,32.0,50.0,4.0,3,4,1.12,0.5,0.5,1.0,0.71,250.0,250.0,7,1,7
1523003,1523,3,0,199,-2.0,1950,15,400.8,35.0,65.0,4.0,5,6,15,382.8,32.0,50.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1525000,1525,2,1,0,0.0,0,14,361.0,35.0,65.0,4.0,3,4,12,330.0,32.0,50.0,4.0,3,2,1.11,0.5,0.5,1.0,0.71,250.0,250.0,7,1,7
1525003,1525,3,0,25,-2.0,1950,15,381.0,35.0,65.0,4.0,5,6,14,380.8,32.0,50.0,4.0,5,4,1.395,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1529000,1529,0,1,0,0.0,0,9,244.0,25.0,25.0,5.0,2,2,8,228.0,25.0,25.0,4.0,1,0,0.94,0.5,0.5,1.0,0.71,250.0,250.0,7,1,10
1529001,1529,1,0,167,-2.0,650,9,244.0,25.0,25.0,5.0,2,2,8,228.0,25.0,25.0,4.0,1,0,0.965,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1529002,1529,2,0,167,-4.0,1300,10,269.4,25.0,25.0,4.0,4,4,9,253.4,25.0,25.0,4.0,4,2,1.165,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1529003,1529,3,0,167,-5.0,1950,11,294.8,25.0,25.0,4.0,5,6,10,278.8,25.0,25.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1530000,1530,0,1,0,0.0,0,10,254.0,28.0,35.0,5.0,1,2,10,254.0,28.0,35.0,4.0,1,2,0.925,0.5,0.5,1.0,0.71,250.0,250.0,7,1,17
1530001,1530,1,0,167,-2.0,650,10,254.0,28.0,35.0,5.0,1,2,10,254.0,28.0,35.0,4.0,1,2,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1530002,1530,2,0,167,-4.0,1300,11,279.4,28.0,35.0,4.0,4,4,11,279.4,28.0,35.0,4.0,4,2,1.17,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1530003,1530,3,0,167,-5.0,1950,12,304.8,28.0,35.0,4.0,5,6,12,304.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1531000,1531,0,1,0,0.0,0,11,301.0,32.0,50.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,0,0.955,0.5,0.5,1.0,0.71,250.0,250.0,7,1,17
1531001,1531,1,0,0,-2.0,650,11,301.0,32.0,50.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,0,0.98,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1531002,1531,2,0,0,-4.0,1300,12,326.4,32.0,50.0,4.0,4,4,11,279.4,28.0,35.0,4.0,4,2,1.175,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1531003,1531,3,0,0,-5.0,1950,13,351.8,32.0,50.0,4.0,5,6,12,304.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1532000,1532,3,1,0,0.0,0,15,381.0,35.0,65.0,4.0,5,6,15,381.0,35.0,65.0,4.0,5,6,1.35,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
1533000,1533,0,1,0,0.0,0,11,293.0,28.0,35.0,5.0,2,2,11,293.0,28.0,35.0,4.0,2,2,0.985,0.5,0.5,1.0,0.71,250.0,250.0,7,1,16
1533001,1533,1,0,571,-2.0,650,11,293.0,28.0,35.0,5.0,2,2,11,293.0,28.0,35.0,4.0,2,2,1.01,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1533002,1533,2,0,571,-4.0,1300,12,318.4,28.0,35.0,4.0,4,4,12,318.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1533003,1533,3,0,571,-5.0,1950,13,343.8,28.0,35.0,4.0,5,6,13,343.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1536000,1536,0,1,0,0.0,0,10,259.0,28.0,35.0,5.0,2,2,10,259.0,28.0,35.0,4.0,2,2,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,21
1536001,1536,1,0,0,-2.0,650,10,259.0,28.0,35.0,5.0,2,2,10,259.0,28.0,35.0,4.0,2,2,1.0,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1536002,1536,2,0,0,-4.0,1300,11,284.4,28.0,35.0,4.0,4,4,11,284.4,28.0,35.0,4.0,4,2,1.17,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1536003,1536,3,0,0,-5.0,1950,12,309.8,28.0,35.0,4.0,5,6,12,309.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1539000,1539,3,1,0,0.0,0,14,380.0,35.0,65.0,4.0,5,6,13,350.0,35.0,65.0,4.0,5,4,1.345,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1562000,1562,1,1,0,0.0,0,13,355.0,35.0,65.0,5.0,4,4,13,355.0,35.0,65.0,4.0,4,4,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,19
1562002,1562,2,0,160,-2.0,1300,14,380.4,35.0,65.0,4.0,4,4,14,380.4,35.0,65.0,4.0,4,4,1.23,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1562003,1562,3,0,160,-4.0,1950,15,405.8,35.0,65.0,4.0,5,6,15,405.8,35.0,65.0,4.0,5,4,1.39,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1564000,1564,0,1,0,0.0,0,10,279.0,28.0,35.0,5.0,1,0,10,279.0,28.0,35.0,4.0,1,0,0.925,0.5,0.5,1.0,0.71,250.0,250.0,7,1,10
1564001,1564,1,0,35,-2.0,650,10,279.0,28.0,35.0,5.0,1,0,10,279.0,28.0,35.0,4.0,1,0,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1564002,1564,2,0,35,-4.0,1300,11,304.4,28.0,35.0,4.0,4,4,11,304.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1564003,1564,3,0,35,-5.0,1950,12,329.8,28.0,35.0,4.0,5,6,12,329.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1568000,1568,0,1,0,0.0,0,8,227.0,25.0,25.0,5.0,2,2,8,212.0,25.0,25.0,4.0,1,2,0.94,0.5,0.5,1.0,0.71,250.0,250.0,7,1,13
1568001,1568,1,0,180,-2.0,650,8,227.0,25.0,25.0,5.0,2,2,8,212.0,25.0,25.0,4.0,1,2,0.965,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1568002,1568,2,0,180,-4.0,1300,9,252.4,25.0,25.0,4.0,4,4,9,237.4,25.0,25.0,4.0,4,2,1.16,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1568003,1568,3,0,180,-5.0,1950,10,277.8,25.0,25.0,4.0,5,6,10,262.8,25.0,25.0,4.0,5,4,1.345,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1574000,1574,0,1,0,0.0,0,7,178.0,15.0,35.0,5.0,1,0,7,178.0,15.0,35.0,4.0,1,0,0.905,0.5,0.5,1.0,0.71,250.0,250.0,7,1,11
1574001,1574,1,0,0,-2.0,650,7,178.0,15.0,35.0,5.0,1,0,7,178.0,15.0,35.0,4.0,1,0,0.93,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1574002,1574,2,0,0,-4.0,1300,8,203.4,15.0,35.0,4.0,4,4,8,203.4,15.0,35.0,4.0,4,2,1.15,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1574003,1574,3,0,0,-5.0,1950,9,228.8,15.0,35.0,4.0,5,6,9,228.8,15.0,35.0,4.0,5,4,1.33,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1575000,1575,0,1,0,0.0,0,10,267.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,0,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,18
1575001,1575,1,0,35,-2.0,650,10,267.0,28.0,35.0,5.0,2,2,10,254.0,28.0,35.0,4.0,1,0,0.975,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1575002,1575,2,0,35,-4.0,1300,11,292.4,28.0,35.0,4.0,4,4,11,279.4,28.0,35.0,4.0,4,2,1.17,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1575003,1575,3,0,35,-5.0,1950,12,317.8,28.0,35.0,4.0,5,6,12,304.8,28.0,35.0,4.0,5,4,1.36,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1580000,1580,0,1,0,0.0,0,9,244.0,25.0,25.0,5.0,2,2,9,229.0,25.0,25.0,4.0,1,2,0.94,0.5,0.5,1.0,0.71,250.0,250.0,7,1,21
1580001,1580,1,0,167,-2.0,650,9,244.0,25.0,25.0,5.0,2,2,9,229.0,25.0,25.0,4.0,1,2,0.965,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1580002,1580,2,0,167,-4.0,1300,10,269.4,25.0,25.0,4.0,4,4,10,254.4,25.0,25.0,4.0,4,2,1.165,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1580003,1580,3,0,167,-5.0,1950,11,294.8,25.0,25.0,4.0,5,6,11,279.8,25.0,25.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1581000,1581,0,1,0,0.0,0,10,279.0,28.0,35.0,5.0,1,0,10,279.0,28.0,35.0,4.0,1,0,0.925,0.5,0.5,1.0,0.71,250.0,250.0,7,1,17
1581001,1581,1,0,167,-2.0,650,10,279.0,28.0,35.0,5.0,1,0,10,279.0,28.0,35.0,4.0,1,0,0.95,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1581002,1581,2,0,167,-4.0,1300,11,304.4,28.0,35.0,4.0,4,4,11,304.4,28.0,35.0,4.0,4,2,1.18,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1581003,1581,3,0,167,-5.0,1950,12,329.8,28.0,35.0,4.0,5,6,12,329.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1583000,1583,3,1,0,0.0,0,15,400.0,35.0,65.0,4.0,5,6,14,380.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,3
1591000,1591,1,1,0,0.0,0,10,273.0,28.0,35.0,5.0,2,4,10,273.0,28.0,35.0,4.0,2,4,1.02,0.5,0.5,1.0,0.71,250.0,250.0,7,1,22
1591002,1591,2,0,239,-2.0,1300,11,298.4,28.0,35.0,4.0,4,4,11,298.4,28.0,35.0,4.0,4,4,1.2,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1591003,1591,3,0,239,-4.0,1950,12,323.8,28.0,35.0,4.0,5,6,12,323.8,28.0,35.0,4.0,5,4,1.37,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1592000,1592,0,1,0,0.0,0,9,231.0,25.0,25.0,5.0,2,2,9,229.0,25.0,25.0,4.0,1,0,0.94,0.5,0.5,1.0,0.71,250.0,250.0,7,1,6
1592001,1592,1,0,255,-2.0,650,9,231.0,25.0,25.0,5.0,2,2,9,229.0,25.0,25.0,4.0,1,0,0.965,0.5,0.5,1.0,0.71,250.0,250.0,7,1,8
1592002,1592,2,0,255,-4.0,1300,10,256.4,25.0,25.0,4.0,4,4,10,254.4,25.0,25.0,4.0,4,2,1.16,0.5,0.5,1.0,0.71,250.0,250.0,7,1,1
1592003,1592,3,0,255,-5.0,1950,11,281.8,25.0,25.0,4.0,5,6,11,279.8,25.0,25.0,4.0,5,4,1.35,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
1599000,1599,3,1,0,0.0,0,15,398.0,35.0,65.0,4.0,5,6,14,360.0,35.0,65.0,4.0,5,4,1.355,0.5,0.5,1.0,0.71,250.0,250.0,7,1,15
